Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-18 09:30:00-04:00,156.9969940185547,157.13499450683594,155.52999877929688,156.48899841308594,156.48899841308594,2450030
2024-06-18 09:35:00-04:00,156.47000122070312,157.20970153808594,155.71270751953125,155.91000366210938,155.91000366210938,1637580
2024-06-18 09:40:00-04:00,155.91000366210938,156.7100067138672,155.4199981689453,155.49000549316406,155.49000549316406,1709765
2024-06-18 09:45:00-04:00,155.47000122070312,156.30099487304688,155.02999877929688,155.25999450683594,155.25999450683594,1580569
2024-06-18 09:50:00-04:00,155.25999450683594,155.8300018310547,154.6999969482422,154.8800048828125,154.8800048828125,1804810
2024-06-18 09:55:00-04:00,154.89999389648438,155.43499755859375,154.5,155.13999938964844,155.13999938964844,1560894
2024-06-18 10:00:00-04:00,155.16000366210938,155.75,154.9001007080078,155.5605010986328,155.5605010986328,998731
2024-06-18 10:05:00-04:00,155.55999755859375,155.8448944091797,155.1300048828125,155.72999572753906,155.72999572753906,883718
2024-06-18 10:10:00-04:00,155.7371063232422,156.22000122070312,155.66000366210938,156.0500030517578,156.0500030517578,881807
2024-06-18 10:15:00-04:00,156.04010009765625,156.30999755859375,154.9199981689453,154.9250030517578,154.9250030517578,1033144
2024-06-18 10:20:00-04:00,154.9250030517578,156.0236053466797,154.80999755859375,155.69000244140625,155.69000244140625,943902
2024-06-18 10:25:00-04:00,155.67999267578125,156.13999938964844,155.5301055908203,155.82919311523438,155.82919311523438,793616
2024-06-18 10:30:00-04:00,155.8300018310547,156.02000427246094,155.22999572753906,155.34500122070312,155.34500122070312,835219
2024-06-18 10:35:00-04:00,155.33009338378906,156.1793975830078,155.25010681152344,156.02999877929688,156.02999877929688,738013
2024-06-18 10:40:00-04:00,156.0207977294922,156.04969787597656,154.9199981689453,155.24000549316406,155.24000549316406,844947
2024-06-18 10:45:00-04:00,155.24000549316406,155.60000610351562,154.9600067138672,155.49000549316406,155.49000549316406,527570
2024-06-18 10:50:00-04:00,155.47000122070312,155.60400390625,155.19009399414062,155.44000244140625,155.44000244140625,387910
2024-06-18 10:55:00-04:00,155.4499053955078,155.45989990234375,154.86000061035156,154.9199981689453,154.9199981689453,548647
2024-06-18 11:00:00-04:00,154.9398956298828,155.22999572753906,154.6699981689453,154.8300018310547,154.8300018310547,813161
2024-06-18 11:05:00-04:00,154.8000030517578,154.97000122070312,154.58999633789062,154.89999389648438,154.89999389648438,543301
2024-06-18 11:10:00-04:00,154.8800048828125,154.99899291992188,154.16000366210938,154.19000244140625,154.19000244140625,901731
2024-06-18 11:15:00-04:00,154.1999969482422,154.4600067138672,154.0500030517578,154.2899932861328,154.2899932861328,745194
2024-06-18 11:20:00-04:00,154.2899932861328,154.86990356445312,154.27000427246094,154.77499389648438,154.77499389648438,682218
2024-06-18 11:25:00-04:00,154.7613983154297,154.83949279785156,154.35009765625,154.3699951171875,154.3699951171875,361260
2024-06-18 11:30:00-04:00,154.36000061035156,154.4499969482422,153.93800354003906,154.02000427246094,154.02000427246094,828328
2024-06-18 11:35:00-04:00,154.02000427246094,154.42999267578125,153.91009521484375,154.38290405273438,154.38290405273438,611308
2024-06-18 11:40:00-04:00,154.3800048828125,154.47000122070312,154.27000427246094,154.33700561523438,154.33700561523438,325646
2024-06-18 11:45:00-04:00,154.3300018310547,154.41000366210938,153.8800048828125,154.00010681152344,154.00010681152344,569718
2024-06-18 11:50:00-04:00,154.0050048828125,154.3000030517578,153.89999389648438,154.27000427246094,154.27000427246094,564018
2024-06-18 11:55:00-04:00,154.26010131835938,154.47000122070312,154.19500732421875,154.4199981689453,154.4199981689453,330386
2024-06-18 12:00:00-04:00,154.41000366210938,154.77999877929688,154.38999938964844,154.6199951171875,154.6199951171875,500223
2024-06-18 12:05:00-04:00,154.62890625,154.73989868164062,154.38999938964844,154.50999450683594,154.50999450683594,382103
2024-06-18 12:10:00-04:00,154.52999877929688,154.6300048828125,153.6649932861328,153.75,153.75,780443
2024-06-18 12:15:00-04:00,153.7626953125,153.99000549316406,153.6999969482422,153.8446044921875,153.8446044921875,601288
2024-06-18 12:20:00-04:00,153.83999633789062,153.86000061035156,153.5,153.53500366210938,153.53500366210938,844837
2024-06-18 12:25:00-04:00,153.53970336914062,154.35989379882812,153.33999633789062,154.35989379882812,154.35989379882812,1021898
